../models-master/software-abstractions-book/appendixA/addressBook1.als; ../models-master/software-abstractions-book/appendixA/addressBook2.als; 169; 833; true;557; 53; true;1331; 88; true;1318; 47; true;incomparable
../models-master/software-abstractions-book/appendixA/addressBook2.als; ../models-master/software-abstractions-book/appendixA/barbers.als; 557; 20; true;59; 15; false;751; 34; false;754; 49; true;refinement-empty2
../models-master/software-abstractions-book/appendixA/barbers.als; ../models-master/software-abstractions-book/appendixA/closure.als; 59; 18; false;0; 13; true;146; 33; true;145; 29; false;extension-empty1
../models-master/software-abstractions-book/appendixA/distribution.als; ../models-master/software-abstractions-book/appendixA/phones.als; 0; 10; true;155; 15; true;164; 32; true;164; 26; false;extension
../models-master/software-abstractions-book/appendixA/phones.als; ../models-master/software-abstractions-book/appendixA/prison.als; 155; 11; true;205; 13; true;421; 25; true;419; 24; true;incomparable
../models-master/software-abstractions-book/appendixA/prison.als; ../models-master/software-abstractions-book/appendixA/properties.als; 205; 12; true;0; 11; true;257; 31; false;259; 32; true;refinement
../models-master/software-abstractions-book/appendixA/properties.als; ../models-master/software-abstractions-book/appendixA/ring.als; 0; 12; true;76; 14; true;85; 29; true;85; 30; false;extension
../models-master/software-abstractions-book/appendixA/ring.als; ../models-master/software-abstractions-book/appendixA/spanning.als; 76; 14; true;0; 14; true;85; 25; false;85; 19; true;refinement
../models-master/software-abstractions-book/appendixA/tube.als; ../models-master/software-abstractions-book/appendixA/undirected.als; 0; 23; true;76; 14; true;1101; 41; true;1099; 40; false;extension
../models-master/software-abstractions-book/chapter2/addressBook1a.als; ../models-master/software-abstractions-book/chapter2/addressBook1b.als; 479; 19; true;479; 16; true;0; 24; false;0; 22; false;refactoring
../models-master/software-abstractions-book/chapter2/addressBook1b.als; ../models-master/software-abstractions-book/chapter2/addressBook1c.als; 479; 15; true;479; 15; true;0; 22; false;0; 23; false;refactoring
../models-master/software-abstractions-book/chapter2/addressBook1c.als; ../models-master/software-abstractions-book/chapter2/addressBook1d.als; 479; 13; true;479; 15; true;0; 29; false;0; 38; false;refactoring
../models-master/software-abstractions-book/chapter2/addressBook1d.als; ../models-master/software-abstractions-book/chapter2/addressBook1e.als; 479; 14; true;479; 14; true;0; 20; false;0; 20; false;refactoring
../models-master/software-abstractions-book/chapter2/addressBook1e.als; ../models-master/software-abstractions-book/chapter2/addressBook1f.als; 479; 13; true;479; 14; true;0; 19; false;0; 20; false;refactoring
../models-master/software-abstractions-book/chapter2/addressBook1f.als; ../models-master/software-abstractions-book/chapter2/addressBook1g.als; 479; 13; true;479; 15; true;0; 21; false;0; 20; false;refactoring
../models-master/software-abstractions-book/chapter2/addressBook1g.als; ../models-master/software-abstractions-book/chapter2/addressBook1h.als; 479; 12; true;479; 16; true;0; 22; false;0; 25; false;refactoring
../models-master/software-abstractions-book/chapter2/addressBook1h.als; ../models-master/software-abstractions-book/chapter2/addressBook2a.als; 479; 15; true;308; 13; true;3771; 57; true;3774; 43; true;incomparable
../models-master/software-abstractions-book/chapter2/addressBook2a.als; ../models-master/software-abstractions-book/chapter2/addressBook2b.als; 308; 12; true;540; 12; true;5426; 33; false;5427; 41; true;refinement
../models-master/software-abstractions-book/chapter2/addressBook2b.als; ../models-master/software-abstractions-book/chapter2/addressBook2c.als; 540; 11; true;540; 10; true;5427; 41; false;5427; 35; false;refactoring
../models-master/software-abstractions-book/chapter2/addressBook2c.als; ../models-master/software-abstractions-book/chapter2/addressBook2d.als; 540; 11; true;591; 13; true;5599; 36; false;5599; 56; false;refactoring
../models-master/software-abstractions-book/chapter2/addressBook2d.als; ../models-master/software-abstractions-book/chapter2/addressBook2e.als; 591; 10; true;803; 19; true;6796; 72; true;6796; 73; true;incomparable
../models-master/software-abstractions-book/chapter4/filesystem.als; ../models-master/software-abstractions-book/chapter4/grandpa1.als; 138; 13; true;452; 18; true;1964; 45; true;1964; 27; true;incomparable
../models-master/software-abstractions-book/chapter4/grandpa1.als; ../models-master/software-abstractions-book/chapter4/grandpa2.als; 452; 11; true;452; 13; true;1401; 22; false;1401; 25; false;refactoring
../models-master/software-abstractions-book/chapter4/grandpa2.als; ../models-master/software-abstractions-book/chapter4/grandpa3.als; 452; 12; true;471; 12; true;1420; 24; false;1421; 27; true;refinement
../models-master/software-abstractions-book/chapter4/grandpa3.als; ../models-master/software-abstractions-book/chapter4/lights.als; 471; 13; true;397; 16; true;1993; 33; true;1990; 44; true;incomparable
../iAlloy-dataset-master/mutant_version_set/addr/v1/addr.als; ../iAlloy-dataset-master/mutant_version_set/addr/v2/addr.als; 703; 23; true;703; 26; true;1396; 36; false;1396; 42; true;refinement
../iAlloy-dataset-master/mutant_version_set/addr/v2/addr.als; ../iAlloy-dataset-master/mutant_version_set/addr/v3/addr.als; 703; 22; true;703; 25; true;1339; 42; true;1339; 42; true;incomparable
../iAlloy-dataset-master/mutant_version_set/addr/v3/addr.als; ../iAlloy-dataset-master/mutant_version_set/addr/v4/addr.als; 703; 16; true;722; 21; true;1339; 36; false;1340; 35; true;refinement
../iAlloy-dataset-master/mutant_version_set/addr/v4/addr.als; ../iAlloy-dataset-master/mutant_version_set/addr/v5/addr.als; 722; 18; true;127; 12; true;1341; 26; false;1341; 24; true;refinement
../iAlloy-dataset-master/mutant_version_set/addressBook/v1/addressBook.als; ../iAlloy-dataset-master/mutant_version_set/addressBook/v2/addressBook.als; 522; 13; true;522; 12; true;1146; 28; true;1146; 34; true;incomparable
