../models-master/software-abstractions-book/appendixA/addressBook1.als; ../models-master/software-abstractions-book/appendixA/addressBook2.als; 169; 752; true;557; 51; true;1331; 88; true;1318; 47; true;incomparable
../models-master/software-abstractions-book/appendixA/addressBook2.als; ../models-master/software-abstractions-book/appendixA/barbers.als; 557; 18; true;59; 14; false;751; 30; false;754; 33; true;refinement-empty2
../models-master/software-abstractions-book/appendixA/addressBook1.als; ../models-master/software-abstractions-book/appendixA/addressBook2.als; 169; 801; true;557; 69; true;1331; 117; true;1318; 70; true;incomparable
../models-master/software-abstractions-book/appendixA/addressBook1.als; ../models-master/software-abstractions-book/appendixA/addressBook2.als; 169; 756; true;557; 47; true;1331; 101; true;1318; 50; true;incomparable
../models-master/software-abstractions-book/appendixA/addressBook2.als; ../models-master/software-abstractions-book/appendixA/barbers.als; 557; 29; true;59; 17; false;751; 31; false;754; 36; true;refinement-empty2
../models-master/software-abstractions-book/appendixA/addressBook1.als; ../models-master/software-abstractions-book/appendixA/addressBook2.als; 169; 721; true;557; 60; true;1331; 101; true;1318; 48; true;incomparable
../models-master/software-abstractions-book/appendixA/addressBook2.als; ../models-master/software-abstractions-book/appendixA/barbers.als; 557; 20; true;59; 16; false;751; 36; false;754; 38; true;refinement-empty2
../models-master/software-abstractions-book/chapter2/addressBook1a.als; ../models-master/software-abstractions-book/chapter2/addressBook1b.als; 479; 865; true;586; 75; true;0; 59; false;680; 63; true;refinement
../models-master/software-abstractions-book/chapter2/addressBook1b.als; ../models-master/software-abstractions-book/chapter2/addressBook1c.als; 586; 30; true;632; 31; false;833; 43; false;877; 51; false;refactoring
../models-master/software-abstractions-book/chapter2/addressBook1c.als; ../models-master/software-abstractions-book/chapter2/addressBook1d.als; 632; 22; false;610; 20; true;901; 34; false;905; 30; false;refactoring
../models-master/software-abstractions-book/chapter2/addressBook1d.als; ../models-master/software-abstractions-book/chapter2/addressBook1e.als; 610; 18; true;672; 17; true;945; 34; true;1014; 31; false;extension
../models-master/software-abstractions-book/chapter2/addressBook1e.als; ../models-master/software-abstractions-book/chapter2/addressBook1f.als; 672; 20; true;696; 18; true;1100; 30; false;1226; 35; true;refinement
../models-master/software-abstractions-book/chapter2/addressBook1f.als; ../models-master/software-abstractions-book/chapter2/addressBook1g.als; 696; 24; true;790; 26; true;1344; 49; false;1834; 65; false;refactoring
../models-master/software-abstractions-book/chapter2/addressBook1g.als; ../models-master/software-abstractions-book/chapter2/addressBook1h.als; 790; 25; true;610; 19; true;1748; 40; false;1063; 31; false;refactoring
../models-master/software-abstractions-book/chapter2/addressBook1h.als; ../models-master/software-abstractions-book/chapter2/addressBook2a.als; 610; 18; true;367; 13; true;6886; 83; true;5121; 42; false;extension
