../models-master/software-abstractions-book/appendixA/addressBook1.als; ../models-master/software-abstractions-book/appendixA/addressBook2.als; 3319; 37; 56832; 5235; 39764; 2977; true;39743; 255; true
../models-master/software-abstractions-book/appendixA/addressBook2.als; ../models-master/software-abstractions-book/appendixA/barbers.als; 56832; 4932; 1520; 10; 58997; 122; false;59000; 4831; true
../models-master/software-abstractions-book/appendixA/barbers.als; ../models-master/software-abstractions-book/appendixA/closure.als; 1520; 7; 0; 6; 1894; 13; true;1893; 14; false
../models-master/software-abstractions-book/appendixA/distribution.als; ../models-master/software-abstractions-book/appendixA/phones.als; 0; 5; 2326; 35; 2403; 43; true;2403; 13; false
../models-master/software-abstractions-book/appendixA/phones.als; ../models-master/software-abstractions-book/appendixA/prison.als; 2326; 38; 3768; 30; 6450; 48; true;6448; 53; true
../models-master/software-abstractions-book/appendixA/prison.als; ../models-master/software-abstractions-book/appendixA/properties.als; 3768; 31; 0; 6; 4047; 21; false;4049; 44; true
../models-master/software-abstractions-book/appendixA/properties.als; ../models-master/software-abstractions-book/appendixA/ring.als; 0; 6; 1596; 17; 1673; 24; true;1673; 13; false
../models-master/software-abstractions-book/appendixA/ring.als; ../models-master/software-abstractions-book/appendixA/spanning.als; 1596; 16; 0; 7; 1673; 13; false;1673; 30; true
../models-master/software-abstractions-book/appendixA/tube.als; ../models-master/software-abstractions-book/appendixA/undirected.als; 0; 9; 1596; 16; 2688; 29; true;2686; 19; true
../models-master/software-abstractions-book/chapter2/addressBook1a.als; ../models-master/software-abstractions-book/chapter2/addressBook1b.als; 38788; 1849; 38788; 1854; 0; 21; false;0; 22; false
../models-master/software-abstractions-book/chapter2/addressBook1b.als; ../models-master/software-abstractions-book/chapter2/addressBook1c.als; 38788; 1816; 38788; 1819; 0; 22; false;0; 22; false
../models-master/software-abstractions-book/chapter2/addressBook1c.als; ../models-master/software-abstractions-book/chapter2/addressBook1d.als; 38788; 1819; 38788; 1809; 0; 23; false;0; 21; false
../models-master/software-abstractions-book/chapter2/addressBook1d.als; ../models-master/software-abstractions-book/chapter2/addressBook1e.als; 38788; 1845; 38788; 1904; 0; 21; false;0; 23; false
../models-master/software-abstractions-book/chapter2/addressBook1e.als; ../models-master/software-abstractions-book/chapter2/addressBook1f.als; 38788; 1838; 38788; 1825; 0; 23; false;0; 21; false
../models-master/software-abstractions-book/chapter2/addressBook1f.als; ../models-master/software-abstractions-book/chapter2/addressBook1g.als; 38788; 1832; 38788; 1820; 0; 23; false;0; 21; false
../models-master/software-abstractions-book/chapter2/addressBook1g.als; ../models-master/software-abstractions-book/chapter2/addressBook1h.als; 38788; 1821; 38788; 1823; 0; 40; false;0; 27; false
../models-master/software-abstractions-book/chapter2/addressBook1h.als; ../models-master/software-abstractions-book/chapter2/addressBook2a.als; 38788; 2236; 28138; 1371; 366782; 8380; true;366780; 5227; true
../models-master/software-abstractions-book/chapter2/addressBook2a.als; ../models-master/software-abstractions-book/chapter2/addressBook2b.als; 28138; 1296; 154746; 1439; 1993103; 3952; false;1993104; 8491; true
../models-master/software-abstractions-book/chapter2/addressBook2b.als; ../models-master/software-abstractions-book/chapter2/addressBook2c.als; 154746; 1433; 154746; 1447; 1993104; 5895; false;1993104; 5899; false
../models-master/software-abstractions-book/chapter2/addressBook2c.als; ../models-master/software-abstractions-book/chapter2/addressBook2d.als; 154746; 1434; 159166; 1539; 2006326; 6024; false;2006326; 19417; true
../models-master/software-abstractions-book/chapter2/addressBook2d.als; ../models-master/software-abstractions-book/chapter2/addressBook2e.als; 159166; 1547; 168138; 2462; 2041081; 16279; true;2041081; 17406; true
../models-master/software-abstractions-book/chapter4/filesystem.als; ../models-master/software-abstractions-book/chapter4/grandpa1.als; 11311; 106; 14460; 132; 127550; 1036; true;127550; 633; true
../models-master/software-abstractions-book/chapter4/grandpa1.als; ../models-master/software-abstractions-book/chapter4/grandpa2.als; 14460; 134; 14460; 138; 100176; 283; false;100176; 282; false
../models-master/software-abstractions-book/chapter4/grandpa2.als; ../models-master/software-abstractions-book/chapter4/grandpa3.als; 14460; 135; 14799; 155; 100515; 347; false;100516; 5758; true
../models-master/software-abstractions-book/chapter4/grandpa3.als; ../models-master/software-abstractions-book/chapter4/lights.als; 14799; 152; 7707; 145; 109963; 464; true;109959; 862; true
../iAlloy-dataset-master/mutant_version_set/addr/v1/addr.als; ../iAlloy-dataset-master/mutant_version_set/addr/v2/addr.als; 163034; 3473; 163034; 5518; 330593; 7912; false;330593; 7423; true
../iAlloy-dataset-master/mutant_version_set/addr/v2/addr.als; ../iAlloy-dataset-master/mutant_version_set/addr/v3/addr.als; 163034; 5981; 163034; 4770; 326186; 8230; true;326186; 7754; true
