../models-master/software-abstractions-book/appendixA/addressBook1.als; ../models-master/software-abstractions-book/appendixA/addressBook2.als; 169; 769; 557; 59; 1331; 100; true;1318; 55; true
../models-master/software-abstractions-book/appendixA/addressBook2.als; ../models-master/software-abstractions-book/appendixA/barbers.als; 557; 30; 59; 19; 751; 50; false;754; 57; true
../models-master/software-abstractions-book/appendixA/barbers.als; ../models-master/software-abstractions-book/appendixA/closure.als; 59; 21; 0; 19; 146; 43; true;145; 40; false
../models-master/software-abstractions-book/appendixA/distribution.als; ../models-master/software-abstractions-book/appendixA/phones.als; 0; 20; 155; 22; 164; 37; true;164; 33; false
../models-master/software-abstractions-book/appendixA/phones.als; ../models-master/software-abstractions-book/appendixA/prison.als; 155; 15; 205; 14; 421; 28; true;419; 34; true
../models-master/software-abstractions-book/appendixA/prison.als; ../models-master/software-abstractions-book/appendixA/properties.als; 205; 15; 0; 16; 257; 26; false;259; 23; true
../models-master/software-abstractions-book/appendixA/properties.als; ../models-master/software-abstractions-book/appendixA/ring.als; 0; 13; 76; 15; 85; 28; true;85; 20; false
../models-master/software-abstractions-book/appendixA/ring.als; ../models-master/software-abstractions-book/appendixA/spanning.als; 76; 10; 0; 9; 85; 27; false;85; 21; true
../models-master/software-abstractions-book/appendixA/tube.als; ../models-master/software-abstractions-book/appendixA/undirected.als; 0; 16; 76; 11; 1101; 46; true;1099; 34; false
../models-master/software-abstractions-book/chapter2/addressBook1a.als; ../models-master/software-abstractions-book/chapter2/addressBook1b.als; 479; 14; 479; 13; 0; 18; false;0; 25; false
../models-master/software-abstractions-book/chapter2/addressBook1b.als; ../models-master/software-abstractions-book/chapter2/addressBook1c.als; 479; 17; 479; 18; 0; 23; false;0; 18; false
../models-master/software-abstractions-book/chapter2/addressBook1c.als; ../models-master/software-abstractions-book/chapter2/addressBook1d.als; 479; 11; 479; 12; 0; 17; false;0; 27; false
../models-master/software-abstractions-book/chapter2/addressBook1d.als; ../models-master/software-abstractions-book/chapter2/addressBook1e.als; 479; 13; 479; 11; 0; 15; false;0; 16; false
../models-master/software-abstractions-book/chapter2/addressBook1e.als; ../models-master/software-abstractions-book/chapter2/addressBook1f.als; 479; 16; 479; 18; 0; 20; false;0; 16; false
../models-master/software-abstractions-book/chapter2/addressBook1f.als; ../models-master/software-abstractions-book/chapter2/addressBook1g.als; 479; 16; 479; 12; 0; 16; false;0; 17; false
../models-master/software-abstractions-book/chapter2/addressBook1g.als; ../models-master/software-abstractions-book/chapter2/addressBook1h.als; 479; 16; 479; 19; 0; 18; false;0; 18; false
../models-master/software-abstractions-book/chapter2/addressBook1h.als; ../models-master/software-abstractions-book/chapter2/addressBook2a.als; 479; 18; 308; 15; 3771; 75; true;3774; 51; true
../models-master/software-abstractions-book/chapter2/addressBook2a.als; ../models-master/software-abstractions-book/chapter2/addressBook2b.als; 308; 12; 540; 11; 5426; 28; false;5427; 42; true
../models-master/software-abstractions-book/chapter2/addressBook2b.als; ../models-master/software-abstractions-book/chapter2/addressBook2c.als; 540; 12; 540; 12; 5427; 48; false;5427; 50; false
../models-master/software-abstractions-book/chapter2/addressBook2c.als; ../models-master/software-abstractions-book/chapter2/addressBook2d.als; 540; 13; 591; 13; 5599; 33; false;5599; 54; false
../models-master/software-abstractions-book/chapter2/addressBook2d.als; ../models-master/software-abstractions-book/chapter2/addressBook2e.als; 591; 10; 803; 18; 6796; 67; true;6796; 78; true
../models-master/software-abstractions-book/chapter4/filesystem.als; ../models-master/software-abstractions-book/chapter4/grandpa1.als; 138; 14; 452; 18; 1964; 32; true;1964; 27; true
../models-master/software-abstractions-book/chapter4/grandpa1.als; ../models-master/software-abstractions-book/chapter4/grandpa2.als; 452; 11; 452; 14; 1401; 20; false;1401; 26; false
../models-master/software-abstractions-book/chapter4/grandpa2.als; ../models-master/software-abstractions-book/chapter4/grandpa3.als; 452; 10; 471; 15; 1420; 23; false;1421; 27; true
../models-master/software-abstractions-book/chapter4/grandpa3.als; ../models-master/software-abstractions-book/chapter4/lights.als; 471; 15; 397; 20; 1993; 28; true;1990; 44; true
../iAlloy-dataset-master/mutant_version_set/addr/v1/addr.als; ../iAlloy-dataset-master/mutant_version_set/addr/v2/addr.als; 703; 25; 703; 26; 1396; 37; false;1396; 38; true
../iAlloy-dataset-master/mutant_version_set/addr/v2/addr.als; ../iAlloy-dataset-master/mutant_version_set/addr/v3/addr.als; 703; 15; 703; 16; 1339; 29; true;1339; 27; true
../iAlloy-dataset-master/mutant_version_set/addr/v3/addr.als; ../iAlloy-dataset-master/mutant_version_set/addr/v4/addr.als; 703; 15; 722; 20; 1339; 36; false;1340; 32; true
../iAlloy-dataset-master/mutant_version_set/addr/v4/addr.als; ../iAlloy-dataset-master/mutant_version_set/addr/v5/addr.als; 722; 17; 127; 11; 1341; 32; false;1341; 27; true
../iAlloy-dataset-master/mutant_version_set/addressBook/v1/addressBook.als; ../iAlloy-dataset-master/mutant_version_set/addressBook/v2/addressBook.als; 522; 13; 522; 16; 1146; 22; true;1146; 21; true
../iAlloy-dataset-master/mutant_version_set/addressBook/v2/addressBook.als; ../iAlloy-dataset-master/mutant_version_set/addressBook/v3/addressBook.als; 522; 11; 526; 13; 1138; 21; true;1138; 21; true
../iAlloy-dataset-master/mutant_version_set/addressBook/v3/addressBook.als; ../iAlloy-dataset-master/mutant_version_set/addressBook/v4/addressBook.als; 526; 10; 546; 12; 1139; 19; false;1140; 31; true
../iAlloy-dataset-master/mutant_version_set/addressBook/v4/addressBook.als; ../iAlloy-dataset-master/mutant_version_set/addressBook/v5/addressBook.als; 546; 16; 546; 17; 721; 29; true;721; 29; true
../iAlloy-dataset-master/mutant_version_set/arr/v1/arr.als; ../iAlloy-dataset-master/mutant_version_set/arr/v2/arr.als; 569; 22; 569; 18; 5333; 173; false;5333; 109; false
../iAlloy-dataset-master/mutant_version_set/arr/v2/arr.als; ../iAlloy-dataset-master/mutant_version_set/arr/v3/arr.als; 569; 15; 686; 17; 7679; 177; true;5398; 113; true
../iAlloy-dataset-master/mutant_version_set/arr/v3/arr.als; ../iAlloy-dataset-master/mutant_version_set/arr/v4/arr.als; 686; 12; 685; 13; 7675; 72; false;7614; 79; true
../iAlloy-dataset-master/mutant_version_set/arr/v4/arr.als; ../iAlloy-dataset-master/mutant_version_set/arr/v5/arr.als; 685; 10; 654; 12; 7612; 68; true;7611; 70; false
../iAlloy-dataset-master/mutant_version_set/balancedBST/v1/balancedBST.als; ../iAlloy-dataset-master/mutant_version_set/balancedBST/v2/balancedBST.als; 581; 25; 587; 26; 2482; 80; true;2482; 52; false
../iAlloy-dataset-master/mutant_version_set/balancedBST/v2/balancedBST.als; ../iAlloy-dataset-master/mutant_version_set/balancedBST/v3/balancedBST.als; 587; 23; 587; 27; 2472; 33; false;2472; 65; false
../iAlloy-dataset-master/mutant_version_set/balancedBST/v3/balancedBST.als; ../iAlloy-dataset-master/mutant_version_set/balancedBST/v4/balancedBST.als; 587; 23; 587; 18; 2472; 33; false;2472; 30; false
../iAlloy-dataset-master/mutant_version_set/balancedBST/v4/balancedBST.als; ../iAlloy-dataset-master/mutant_version_set/balancedBST/v5/balancedBST.als; 587; 16; 668; 18; 2578; 29; false;2578; 57; true
../iAlloy-dataset-master/mutant_version_set/bempl/v1/bempl.als; ../iAlloy-dataset-master/mutant_version_set/bempl/v2/bempl.als; 312; 11; 316; 15; 518; 24; true;518; 25; true
../iAlloy-dataset-master/mutant_version_set/bempl/v2/bempl.als; ../iAlloy-dataset-master/mutant_version_set/bempl/v3/bempl.als; 316; 9; 312; 11; 518; 22; false;518; 18; false
../iAlloy-dataset-master/mutant_version_set/bempl/v3/bempl.als; ../iAlloy-dataset-master/mutant_version_set/bempl/v4/bempl.als; 312; 14; 327; 16; 553; 24; false;553; 33; false
../iAlloy-dataset-master/mutant_version_set/bempl/v4/bempl.als; ../iAlloy-dataset-master/mutant_version_set/bempl/v5/bempl.als; 327; 12; 327; 18; 543; 24; false;543; 26; false
../iAlloy-dataset-master/mutant_version_set/binaryTree/v1/binaryTree.als; ../iAlloy-dataset-master/mutant_version_set/binaryTree/v2/binaryTree.als; 171; 15; 171; 15; 190; 23; false;190; 18; true
../iAlloy-dataset-master/mutant_version_set/binaryTree/v2/binaryTree.als; ../iAlloy-dataset-master/mutant_version_set/binaryTree/v3/binaryTree.als; 171; 8; 171; 11; 180; 15; false;180; 17; false
